id	text	label
train_000732	Để nguyên giá đôla Mỹ đi, đừng qui đổi ra tiền việt. Nghe choáng quá	1
train_000733	Form áo xấu rộng so với số kí 68kg size XL vừa rộng vừa dài. Nói tóm lại từ form áo đến chất vải ko đẹp	1
train_000734	Vừa tập chừng 15p thôi mồ hôi ra là trơn đem dẹp luôn!	1
train_000735	Hàng ghi made in mỹ nhưng mã vạch lại ở Việt Nam. Nhiều Hạt đã mốc	1
train_000736	"Xiaomi là hãng TQ làm ăn tốt nhất mình thấy đến thời điểm hiện tại (dù mình vốn không thích TQ). Mọi sản phẩm đều rất ngon, giá cả rất ổn, sản phẩm hợp lí, thiết kế rất ổn, hiện đại,không màu mè hay đơn điệu lại hoàn thiện rất tốt. Chưa từng nghe tiếng xấu gù về hãng này. Mi mà chịu chuyển sang Đài Loan hay Hongkong chắc sẽ được tin dùng hơn nhiều. P.s: vòng tay này quá ngon, giá rẻ, ra chắc chắn sẽ xúc liền một em"	0
train_000737	Đã mua ở shop 2 lầnhết tuyp là da mịn màng rất thích	0
train_000738	Mua size L ma shop giao size XL nhung xai thu that chat luong tot Đóng gói sản phẩm rất đẹp và chắc chắn	0
train_000739	Đã chạy thấy rất ok.	0
train_000740	Sản phẩm dùng thử bị kích ứng gây mẩn đỏ da	1
train_000741	Chất lượng sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém	1
train_000742	Trái cây xấy ngon lắm luôn giòn rụm miếng to cả nhà mình rất thích	0
train_000743	đã nhận được hàng ! Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn	0
train_000744	dã dược doi sản phẩm khác dùng OK.. nhân viên bán hàng nhiệt tình	1
train_000745	Mũ rất nhẹ và yếu ớt đặc biệt tấm nỉ lót bên trong ráp và khi đội vào rất ngứa và khó chịu vô cùng tôi khuyên những ai có ý định mua chiếc mũ này thì từ bỏ ngay nhé kẻo hối hận đấy	1
train_000746	Quá tệ. Chất lượng hàng không tốt. Không có dao atm tặng kèm. Gọi liên hệ shop không được. Y như lừa đảo. 0 sao chứ chưa đc 1 sao.Mọi người tránh ra nhé.	1
train_000747	Vỏ nồi hơi mỏng.	1
train_000748	Bé nhà mình rất thjk	0
train_000749	Shop gửi quạt bị gãy cần way	1
train_000750	Giao không đúng hàng hết hàng và chưa được sự cho phép của người mua mà đã thay thế bằng mẫu khác màu và mẫu không giống hình ảnh.	1
train_000751	Quá tuyệt 😆😆	0
train_000752	Shop uy tín có trách nhiệm hàng chất lượng và giao hàng rất nhanh đóng gói cẩn thận!	0
train_000753	Hàng TQ nhái chứ không phải chính hãng Nokia	1
train_000754	Rất không đáng tiền. Chưa xài đã hư	1
train_000755	Nếu có 10 sao mình sẽ cho 10 sao. Mình uống thuốc kết hợp cà phê được vỏn vẹn 2 ngày giảm từ 778 xuống 759kg. mình dùng qua nhiều sản phẩm giảm cân rồi và hầu như lờn hết trc uống dema ko lờn nhưng đêm nào cũng tiêu chảy ko chịu nổi Max7days và MaxCurve giảm nhanh k tác dụng phụ. nchug là yêu ❤️	0
train_000756	Không biết là chất ntn Nhưng em đã mua lần này là đôi yeezy thứ 5 rồi ạ	0
train_000757	Sản phẩm dùng tốt. Thời gian BH dài hơn các shop khác.	0
train_000758	Hàng fake k check mã vạch và code đc	1
train_000759	Tôi đã mua sản phẩm chuột không dây thương hiệu Logitech B175 ngày hôm qua nhưng chuột không hoạt động. Hôm nay chúng tôi đã mua pin mới khác lắp vào để thử thêm 1 lần nữa nhưng chuột vẫn không hoạt động. Chúng tôi mỗi trả hàng ( hoặc đỗi hàng khác nhưng hoạt động được cho chúng tôi)XIN CÁM ƠN	1
train_000760	Shop chu đáo đậu ngon ok bán on như vậy qá hài lòng	0
train_000761	Đóng gói sản phẩm rất tệ chưa mở đã rơi ra giao hàng quá chậm 6-7 ngày mới nhận đượcthường chỉ có 1 ngày đã nhận inbox thì k thấy Check in đến khi gửi hủy đơn hàng thì mới trả lời rồi lý do. Nói chung rất rất không hài lòng.	1
train_000762	cơ bản thì sách rất hay sự tộn tại của nó đã chứng minh cả rồi chẳng có gì ý kiến ? chỉ có điều tiki giao hàn quá kém thùng giấy sách giấy nhưng ko chèn chắn gì cả và tôi ko nhận được mã giảm giá 100k cho đơn hàng >500 k dịch vụ quá tệ	1
train_000763	Chất lượng sản phẩm rất kém mua 3 hai cái la k xài dc	1
train_000764	Đóng gói sản phẩm rất đẹp và chắc chắn Giá tốt 828k được shop tặng mã 50k nữa nên giâ sản phẩm chỉ 778k	0
train_000765	Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Rất đáng tiền	0
train_000766	Giá tốt sản phẩm chính hãng.	0
train_000767	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chị chủ dễ thương , năm mới mua còn đc lì xì lấy hên nữa chớ , chúc chị năm mới nhiều lộc lá , gđ nhiều sức khoẻ E ưng tả shop mình lắm 👌🏻	0
train_000768	Sản phẩm khá ổn với mức giá 99k. nhưng để giá chưa giảm 400 mấy là quá cao. sản phẩm k xứng đáng với giá đó	1
train_000769	Rất đáng tiền ,Thời gian giao hàng rất nhanh ,Shop phục vụ rất tốt.	0
train_000770	Chất lượng sản phẩm tuyệt vời bị lộn 2sim 11 số	0
train_000771	Chả có phát sáng gì cả	1
train_000772	Mùi hơi nồng nhưng dùng khá mềm da	0
train_000773	Chất lượng sản phẩm rất kém	1
train_000774	Sản phẩm đóng gói đẹp. Giao hàng nhanh. Chủ shop nhiệt tình. Chất lượng sản phẩm chưa ăn nên chưa bik. Nếu ngon sẽ ủng hộ dài dài	0
train_000775	Đóng góp hơi lỗi 1 tí	1
train_000776	E nhận được hàng rồi giày ok lắm nè shop giao hàng bao nhanh	0
train_000777	nhan vien giao hang ko lien hệ với khach truoc ma vo giao tuy tiện. ko biết lien hệ sao luon khi thắc mắc	1
train_000778	. cũnq thơm mùi hơi nồnq...so vs giá thì oke	0
train_000779	Cũng bt thui.	1
train_000780	Dùng được ba hôm là xập nguồn ko nạp được nữa	1
train_000781	Mình thấy là giao để trog keo sao lại giao mình 2 cái túi zip z. Nhưng chất lượng cũng dc. Ngon. Góp ý bỏ dô hủ cho lịch sự. Ngon 5 sao	0
train_000782	Đề nghị cơ quan chức năng sớm điều tra và có hình thức xử lý thật nặng để răn đe những kẻ không còn nhân tính như trên .	1
train_000783	Phom nhỏ. Chân 365 mang 37 Kg vừa... Nhắn tin quá trời nhờ shop đổi dùm.. Shop không là không..	1
train_000784	Đáng tiền đấy!	0
train_000785	Đặt dâu tây mà giao lộn dưa hấu :(((	1
train_000786	Sản phẩm không đúng như trong hình quảng cáo. Quảng cáo sản phẩm YAIRZ nhưng hàng nhận lại là YANOZI	1
train_000787	Đóng gói sản phẩm quá tệ!!!!! Giày thì ok nên vẫn cho shop 5*	0
train_000788	Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn	0
train_000789	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh chủ shop nhiệt tình	0
train_000790	Nhìn bề ngoài thì tạm được. Nhưng thế nào mua zize 43 giao size 40 thì bố nào đi được. Xin chừa	1
train_000791	Đầu bấm sơ sài	1
train_000792	Sách in nhầm mong nhà bán hàng xem lại chứ bên ngoài in một kiểu bên trong nội dung lại một kiểu tôi mua sách ở Tiki chưa bao giờ gặp tình huống như này. Mong Tiki và nhà bán hàng xem lại cẩn thận trước khi giao cho khách hàng.	1
train_000793	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Mọi người qua ủng hộp shop nhé	0
train_000794	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt. Phấn lên màu cực chuẩn. Ở ngoài còn đẹp hơn trong ảnh nhiều😘	0
train_000795	Sản phẩm tốt nè. Đóng gói kỹ dễ sợ luôn.	0
train_000796	Chất lượng sản phẩm rất kém Shop phục vụ rất kémBán hàng kiểu trí tráảnh của shop có 2 khoá chính mà giao cho khách túi 1 khoáchả đáng bao tiền nhưng mua sự bực mình vào ngườicảm giác bị lừa rất ức chế.khuyên anh em không nên mua hàng ở shop này	1
train_000797	Shop bán hàng nhieu mà k có ng đe tloi tin nhan khi khách hàng liên hệ k tôn trọng khách hàng	1
train_000798	Shop Giao hàng nhanh đóng gói sp chắc chắn cân chuẩn khá là ưng sp này	0
train_000799	Chất lượng thì ok đó nhưng mình chọn 2 mẫu khác nhau mà shop giao cho mình 2 mẫu giống nhau nên hơi bục mình	0
train_000800	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất chặm. Chỉ có điều cài tiếng Việt chưa được.	0
train_000801	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Hàng đẹp. Shop tw vấn nhiệt tình.	0
train_000802	Dép đẹp qt luôn. Lưu ý là mấy bạn nên đặt lớn hơn chân mình 1 2 size nha. Tại dép bít mũi nên là nó nhỏ lại á. Muón mang thoải mái thì cứ hơn 2 size mà triển nhé ^^ Mình mua 5 đôi giờ nhà toàn một bầy chó hồng 😂😂😂	0
train_000803	Sp kém Hàng ko chuẩn Ham rẻ lên giừ hối hận mua tận 2 bịch Chất lượng đi đôi giá tiền Hàng kém bông vón cục	1
train_000804	Tôi sử dụng sản phẩm 2 lần thì đáy nồi bị tróc lớp chống dính mặc dù đã rất cẩn thận khi rửa nồi. Nút thời gian cũng có vấn đề: tôi chỉnh giờ nấu là 15 phút sau đó đi tập thể dục nhưng 30 phút quay về thì nồi vẫn đang nấu.	1
train_000805	Mình chân 36 mà lấy sz 35 đi vẫn thoải mái. Phom to	0
train_000806	Mới dùng mấy hôm chuột của mình đã bị hỏng.	1
train_000807	Hủ nhỏ quá	1
train_000808	Thấy k hiệu quả l	1
train_000809	Shop phục vụ rất kém giao hàng thiếu đầu thu hỏi lại shop trả lời vô trách nhiệm đổ thừa coi như vứt con chuột đi .né xa Rất không đáng tiền	1
train_000810	2 ban chai thì 1 cái hỏng .buồn	1
train_000811	Kiểu dáng đẹp Chất liệu ko thấm mồ hôi Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh	0
train_000812	Kem danh bi bết . Ko bám	1
train_000813	Đóng gói sản phẩm rất đẹp và chắc chắn. Ms dùng nên chưa biết chất lượng ra sao	0
train_000814	Dùng thích lắm luôn ạ! Thấm nhanh mà mềm da nữa ☺️	0
train_000815	Đóng gói sản phẩm kém. Chất lượng sản phẩm kém.Hình như sp có đem dán cho khách r Dán k nhạy. Rất nhiều khí. Bộ sp hỗ trợ như keo dính bụi k có. Thất vọng lớn.	1
train_000816	Chất lượng đáng với giá tiền mang vào ko bị đau chân nói chung là hài lòng ❤️ chúc shop buôn may bán đắt ❤️	0
train_000817	Dong goi rat dep giao hang rat nhanh minh chua dung len chua biet dc ntn	0
train_000818	sen đỏ luôn luôn giao trể 2-3 ngày	1
train_000819	Xài ok ak	0
train_000820	Giày đeo có mùi hôi khó chịu	1
train_000821	Shop làm việc chu đáo, nhiệt tình Chất lượng sản phẩm tuyệt vời	0
train_000822	Xài rất thích đánh kem nền rất mịn đẹp. Rất đáng tiền	0
train_000823	Không đáng tiền Chất lượng sản phẩm kém	1
train_000824	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Hàng chuẩn đã kiểm tra	0
train_000825	Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt	0
train_000826	áo dão kinh :((	1
train_000827	sim mua ve k sai dc.nt shop noi long vong do loi khach lm hu.k jai quyet van de.noi chug la that vong.minh mua do tren phoppe rat nhieu nhung lan nay la that vong nhat.ve ca san pham lan cach phuc vu	1
train_000828	Thích mua hàng của Shop mãi thôi. Shop bán hàng cực chuẩn. Chủ shop cực kì dễ thương. Chuẩn bị và giao hàng rất nhanh. Đã vậy lại được freeship nữa. Yêu shop quá. Muốn rinh cả shop về nhà ^^	0
train_000829	Chất lượng sản phẩm tuyệt vời Rất ấn tượng ve cách phục vụ cua shop	0
train_000830	Mua đợt khuyến mãi giá chỉ 70k. Ko thể rẻ hơn Lần đầu giao nhầm quạt đứng nhưng shop nhiệt tình trực tiếp chạy qua đổi. Hàng test chạy ok. Độ bền thì dùng lâu mới đánh giá được	0
train_000831	- Quảng cáo sản phẩm chịu được khi nướng ở 400 độ C - Thực tế sử dụng nướng bánh chuối ở 160 độ C - hộp thủy tinh bị nứt - Tại sao ???	1
train_000832	Tuyệt vời nhưng mỗi tội shop nhan tin mãi mới trả lời 5*	0
train_000833	Thời gian giao hàng rất nhanh. Shop lại còn hay sale Rất đáng tiền nên tiếp tục ủng hộ nè cảm ơn vì tặng sample cho mình nha :3	0
train_000834	Chất lượng đc nhưng sau mau	0
train_000835	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh <3	0
train_000836	Check hiddentag ra hàng chuẩn	0
train_000837	Rất ok. Chất lượng sản phẩm tuyệt vời . Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.cảm ơn shop đã kèm quà tặng.	0
